Temp,sin_Month,cos_Month,Temp_Normalized,Target
11.8,1.0,6.123233995736766e-17,0.44866920152091255,0.4638783269961977
12.2,1.0,6.123233995736766e-17,0.4638783269961977,0.55893536121673
14.7,1.0,6.123233995736766e-17,0.55893536121673,0.44866920152091255
11.8,1.0,6.123233995736766e-17,0.44866920152091255,0.4296577946768061
11.3,1.0,6.123233995736766e-17,0.4296577946768061,0.403041825095057
10.6,1.0,6.123233995736766e-17,0.403041825095057,0.4448669201520912
11.7,1.0,6.123233995736766e-17,0.4448669201520912,0.5399239543726235
14.2,1.0,6.123233995736766e-17,0.5399239543726235,0.42585551330798477
11.2,1.0,6.123233995736766e-17,0.42585551330798477,0.6425855513307984
16.9,1.0,6.123233995736766e-17,0.6425855513307984,0.6349809885931559
16.7,1.0,6.123233995736766e-17,0.6349809885931559,0.3079847908745247
8.1,1.0,6.123233995736766e-17,0.3079847908745247,0.3041825095057034
8.0,1.0,6.123233995736766e-17,0.3041825095057034,0.3346007604562738
8.8,1.0,6.123233995736766e-17,0.3346007604562738,0.5095057034220533
13.4,1.0,6.123233995736766e-17,0.5095057034220533,0.4144486692015209
10.9,1.0,6.123233995736766e-17,0.4144486692015209,0.5095057034220533
13.4,1.0,6.123233995736766e-17,0.5095057034220533,0.4182509505703422
11.0,1.0,6.123233995736766e-17,0.4182509505703422,0.5703422053231939
15.0,1.0,6.123233995736766e-17,0.5703422053231939,0.596958174904943
15.7,1.0,6.123233995736766e-17,0.596958174904943,0.5513307984790874
14.5,1.0,6.123233995736766e-17,0.5513307984790874,0.6007604562737643
15.8,1.0,6.123233995736766e-17,0.6007604562737643,0.6349809885931559
16.7,0.8660254037844387,-0.4999999999999998,0.6349809885931559,0.6387832699619772
16.8,0.8660254037844387,-0.4999999999999998,0.6387832699619772,0.6653992395437263
17.5,0.8660254037844387,-0.4999999999999998,0.6653992395437263,0.6501901140684411
17.1,0.8660254037844387,-0.4999999999999998,0.6501901140684411,0.688212927756654
18.1,0.8660254037844387,-0.4999999999999998,0.688212927756654,0.6311787072243347
16.6,0.8660254037844387,-0.4999999999999998,0.6311787072243347,0.38022813688212925
10.0,0.8660254037844387,-0.4999999999999998,0.38022813688212925,0.5665399239543726
14.9,0.8660254037844387,-0.4999999999999998,0.5665399239543726,0.6045627376425855
15.9,0.8660254037844387,-0.4999999999999998,0.6045627376425855,0.49429657794676807
13.0,0.8660254037844387,-0.4999999999999998,0.49429657794676807,0.2889733840304182
7.6,0.8660254037844387,-0.4999999999999998,0.2889733840304182,0.43726235741444863
11.5,0.8660254037844387,-0.4999999999999998,0.43726235741444863,0.5133079847908745
13.5,0.8660254037844387,-0.4999999999999998,0.5133079847908745,0.49429657794676807
13.0,0.8660254037844387,-0.4999999999999998,0.49429657794676807,0.5057034220532319
13.3,0.8660254037844387,-0.4999999999999998,0.5057034220532319,0.4600760456273764
12.1,0.8660254037844387,-0.4999999999999998,0.4600760456273764,0.4714828897338403
12.4,0.8660254037844387,-0.4999999999999998,0.4714828897338403,0.5019011406844106
13.2,0.8660254037844387,-0.4999999999999998,0.5019011406844106,0.5247148288973384
13.8,0.8660254037844387,-0.4999999999999998,0.5247148288973384,0.403041825095057
10.6,0.8660254037844387,-0.4999999999999998,0.403041825095057,0.34220532319391633
9.0,0.8660254037844387,-0.4999999999999998,0.34220532319391633,0.38022813688212925
10.0,0.8660254037844387,-0.4999999999999998,0.38022813688212925,0.3726235741444867
9.8,0.8660254037844387,-0.4999999999999998,0.3726235741444867,0.43726235741444863
11.5,0.8660254037844387,-0.4999999999999998,0.43726235741444863,0.33840304182509506
8.9,0.8660254037844387,-0.4999999999999998,0.33840304182509506,0.2813688212927757
7.4,0.8660254037844387,-0.4999999999999998,0.2813688212927757,0.376425855513308
9.9,0.8660254037844387,-0.4999999999999998,0.376425855513308,0.35361216730038025
9.3,0.8660254037844387,-0.4999999999999998,0.35361216730038025,0.376425855513308
9.9,0.8660254037844387,-0.4999999999999998,0.376425855513308,0.2813688212927757
7.4,0.8660254037844387,-0.4999999999999998,0.2813688212927757,0.32699619771863114
8.6,0.49999999999999994,-0.8660254037844387,0.32699619771863114,0.4524714828897338
11.9,0.49999999999999994,-0.8660254037844387,0.4524714828897338,0.532319391634981
14.0,0.49999999999999994,-0.8660254037844387,0.532319391634981,0.32699619771863114
8.6,0.49999999999999994,-0.8660254037844387,0.32699619771863114,0.38022813688212925
10.0,0.49999999999999994,-0.8660254037844387,0.38022813688212925,0.5133079847908745
13.5,0.49999999999999994,-0.8660254037844387,0.5133079847908745,0.45627376425855515
12.0,0.49999999999999994,-0.8660254037844387,0.45627376425855515,0.3992395437262357
10.5,0.49999999999999994,-0.8660254037844387,0.3992395437262357,0.4068441064638783
10.7,0.49999999999999994,-0.8660254037844387,0.4068441064638783,0.3079847908745247
8.1,0.49999999999999994,-0.8660254037844387,0.3079847908745247,0.3840304182509505
10.1,0.49999999999999994,-0.8660254037844387,0.3840304182509505,0.403041825095057
10.6,0.49999999999999994,-0.8660254037844387,0.403041825095057,0.2015209125475285
5.3,0.49999999999999994,-0.8660254037844387,0.2015209125475285,0.2509505703422053
6.6,0.49999999999999994,-0.8660254037844387,0.2509505703422053,0.3231939163498099
8.5,0.49999999999999994,-0.8660254037844387,0.3231939163498099,0.42585551330798477
11.2,0.49999999999999994,-0.8660254037844387,0.42585551330798477,0.3726235741444867
9.8,0.49999999999999994,-0.8660254037844387,0.3726235741444867,0.22433460076045628
5.9,0.49999999999999994,-0.8660254037844387,0.22433460076045628,0.12167300380228137
3.2,0.49999999999999994,-0.8660254037844387,0.12167300380228137,0.07984790874524715
2.1,0.49999999999999994,-0.8660254037844387,0.07984790874524715,0.12927756653992395
3.4,0.49999999999999994,-0.8660254037844387,0.12927756653992395,0.20532319391634982
5.4,0.49999999999999994,-0.8660254037844387,0.20532319391634982,0.36501901140684406
9.6,0.49999999999999994,-0.8660254037844387,0.36501901140684406,0.43726235741444863
11.5,0.49999999999999994,-0.8660254037844387,0.43726235741444863,0.467680608365019
12.3,0.49999999999999994,-0.8660254037844387,0.467680608365019,0.4790874524714829
12.6,0.49999999999999994,-0.8660254037844387,0.4790874524714829,0.4182509505703422
11.0,0.49999999999999994,-0.8660254037844387,0.4182509505703422,0.42585551330798477
11.2,0.49999999999999994,-0.8660254037844387,0.42585551330798477,0.43346007604562736
11.4,0.49999999999999994,-0.8660254037844387,0.43346007604562736,0.44866920152091255
11.8,0.49999999999999994,-0.8660254037844387,0.44866920152091255,0.4866920152091255
12.8,0.49999999999999994,-0.8660254037844387,0.4866920152091255,0.44106463878326996
11.6,1.2246467991473532e-16,-1.0,0.44106463878326996,0.403041825095057
10.6,1.2246467991473532e-16,-1.0,0.403041825095057,0.3726235741444867
9.8,1.2246467991473532e-16,-1.0,0.3726235741444867,0.42585551330798477
11.2,1.2246467991473532e-16,-1.0,0.42585551330798477,0.21673003802281368
5.7,1.2246467991473532e-16,-1.0,0.21673003802281368,0.26996197718631176
7.1,1.2246467991473532e-16,-1.0,0.26996197718631176,0.09505703422053231
2.5,1.2246467991473532e-16,-1.0,0.09505703422053231,0.13307984790874525
3.5,1.2246467991473532e-16,-1.0,0.13307984790874525,0.17490494296577944
4.6,1.2246467991473532e-16,-1.0,0.17490494296577944,0.4182509505703422
11.0,1.2246467991473532e-16,-1.0,0.4182509505703422,0.21673003802281368
5.7,1.2246467991473532e-16,-1.0,0.21673003802281368,0.29277566539923955
7.7,1.2246467991473532e-16,-1.0,0.29277566539923955,0.39543726235741444
10.4,1.2246467991473532e-16,-1.0,0.39543726235741444,0.43346007604562736
11.4,1.2246467991473532e-16,-1.0,0.43346007604562736,0.3498098859315589
9.2,1.2246467991473532e-16,-1.0,0.3498098859315589,0.23193916349809884
6.1,1.2246467991473532e-16,-1.0,0.23193916349809884,0.10266159695817491
2.7,1.2246467991473532e-16,-1.0,0.10266159695817491,0.16349809885931557
4.3,1.2246467991473532e-16,-1.0,0.16349809885931557,0.23954372623574144
6.3,1.2246467991473532e-16,-1.0,0.23954372623574144,0.1444866920152091
3.8,1.2246467991473532e-16,-1.0,0.1444866920152091,0.1673003802281369
4.4,1.2246467991473532e-16,-1.0,0.1673003802281369,0.26996197718631176
7.1,1.2246467991473532e-16,-1.0,0.26996197718631176,0.18250950570342203
4.8,1.2246467991473532e-16,-1.0,0.18250950570342203,0.22053231939163498
5.8,1.2246467991473532e-16,-1.0,0.22053231939163498,0.23574144486692014
6.2,1.2246467991473532e-16,-1.0,0.23574144486692014,0.27756653992395436
7.3,1.2246467991473532e-16,-1.0,0.27756653992395436,0.3498098859315589
9.2,1.2246467991473532e-16,-1.0,0.3498098859315589,0.38783269961977185
10.2,1.2246467991473532e-16,-1.0,0.38783269961977185,0.3612167300380228
9.5,1.2246467991473532e-16,-1.0,0.3612167300380228,0.3612167300380228
9.5,1.2246467991473532e-16,-1.0,0.3612167300380228,0.4068441064638783
10.7,-0.4999999999999997,-0.8660254037844388,0.4068441064638783,0.38022813688212925
10.0,-0.4999999999999997,-0.8660254037844388,0.38022813688212925,0.24714828897338403
6.5,-0.4999999999999997,-0.8660254037844388,0.24714828897338403,0.2661596958174905
7.0,-0.4999999999999997,-0.8660254037844388,0.2661596958174905,0.2813688212927757
7.4,-0.4999999999999997,-0.8660254037844388,0.2813688212927757,0.3079847908745247
8.1,-0.4999999999999997,-0.8660254037844388,0.3079847908745247,0.2509505703422053
6.6,-0.4999999999999997,-0.8660254037844388,0.2509505703422053,0.31558935361216733
8.3,-0.4999999999999997,-0.8660254037844388,0.31558935361216733,0.33840304182509506
8.9,-0.4999999999999997,-0.8660254037844388,0.33840304182509506,0.17490494296577944
4.6,-0.4999999999999997,-0.8660254037844388,0.17490494296577944,0.2585551330798479
6.8,-0.4999999999999997,-0.8660254037844388,0.2585551330798479,0.21673003802281368
5.7,-0.4999999999999997,-0.8660254037844388,0.21673003802281368,0.23193916349809884
6.1,-0.4999999999999997,-0.8660254037844388,0.23193916349809884,0.2661596958174905
7.0,-0.4999999999999997,-0.8660254037844388,0.2661596958174905,0.2737642585551331
7.2,-0.4999999999999997,-0.8660254037844388,0.2737642585551331,0.23954372623574144
6.3,-0.4999999999999997,-0.8660254037844388,0.23954372623574144,0.3346007604562738
8.8,-0.4999999999999997,-0.8660254037844388,0.3346007604562738,0.19011406844106463
5.0,-0.4999999999999997,-0.8660254037844388,0.19011406844106463,0.2813688212927757
7.4,-0.4999999999999997,-0.8660254037844388,0.2813688212927757,0.3840304182509505
10.1,-0.4999999999999997,-0.8660254037844388,0.3840304182509505,0.45627376425855515
12.0,-0.4999999999999997,-0.8660254037844388,0.45627376425855515,0.34220532319391633
9.0,-0.4999999999999997,-0.8660254037844388,0.34220532319391633,0.33840304182509506
8.9,-0.4999999999999997,-0.8660254037844388,0.33840304182509506,0.3726235741444867
9.8,-0.4999999999999997,-0.8660254037844388,0.3726235741444867,0.34220532319391633
9.0,-0.4999999999999997,-0.8660254037844388,0.34220532319391633,0.3498098859315589
9.2,-0.4999999999999997,-0.8660254037844388,0.3498098859315589,0.29277566539923955
7.7,-0.4999999999999997,-0.8660254037844388,0.29277566539923955,0.3041825095057034
8.0,-0.4999999999999997,-0.8660254037844388,0.3041825095057034,0.23193916349809884
6.1,-0.4999999999999997,-0.8660254037844388,0.23193916349809884,0.13307984790874525
3.5,-0.4999999999999997,-0.8660254037844388,0.13307984790874525,0.12167300380228137
3.2,-0.4999999999999997,-0.8660254037844388,0.12167300380228137,0.21673003802281368
5.7,-0.8660254037844385,-0.5000000000000004,0.21673003802281368,0.29277566539923955
7.7,-0.8660254037844385,-0.5000000000000004,0.29277566539923955,0.34220532319391633
9.0,-0.8660254037844385,-0.5000000000000004,0.34220532319391633,0.38022813688212925
10.0,-0.8660254037844385,-0.5000000000000004,0.38022813688212925,0.23574144486692014
6.2,-0.8660254037844385,-0.5000000000000004,0.23574144486692014,0.2623574144486692
6.9,-0.8660254037844385,-0.5000000000000004,0.2623574144486692,0.24714828897338403
6.5,-0.8660254037844385,-0.5000000000000004,0.24714828897338403,0.2585551330798479
6.8,-0.8660254037844385,-0.5000000000000004,0.2585551330798479,0.2661596958174905
7.0,-0.8660254037844385,-0.5000000000000004,0.2661596958174905,0.19771863117870722
5.2,-0.8660254037844385,-0.5000000000000004,0.19771863117870722,0.11406844106463879
3.0,-0.8660254037844385,-0.5000000000000004,0.11406844106463879,0.21292775665399238
5.6,-0.8660254037844385,-0.5000000000000004,0.21292775665399238,0.30038022813688214
7.9,-0.8660254037844385,-0.5000000000000004,0.30038022813688214,0.34220532319391633
9.0,-0.8660254037844385,-0.5000000000000004,0.34220532319391633,0.32699619771863114
8.6,-0.8660254037844385,-0.5000000000000004,0.32699619771863114,0.3916349809885932
10.3,-0.8660254037844385,-0.5000000000000004,0.3916349809885932,0.3992395437262357
10.5,-0.8660254037844385,-0.5000000000000004,0.3992395437262357,0.2889733840304182
7.6,-0.8660254037844385,-0.5000000000000004,0.2889733840304182,0.3688212927756654
9.7,-0.8660254037844385,-0.5000000000000004,0.3688212927756654,0.4752851711026616
12.5,-0.8660254037844385,-0.5000000000000004,0.4752851711026616,0.2813688212927757
7.4,-0.8660254037844385,-0.5000000000000004,0.2813688212927757,0.30038022813688214
7.9,-0.8660254037844385,-0.5000000000000004,0.30038022813688214,0.1482889733840304
3.9,-0.8660254037844385,-0.5000000000000004,0.1482889733840304,0.2509505703422053
6.6,-0.8660254037844385,-0.5000000000000004,0.2509505703422053,0.17490494296577944
4.6,-0.8660254037844385,-0.5000000000000004,0.17490494296577944,0.2661596958174905
7.0,-0.8660254037844385,-0.5000000000000004,0.2661596958174905,0.22813688212927757
6.0,-0.8660254037844385,-0.5000000000000004,0.22813688212927757,0.2091254752851711
5.5,-0.8660254037844385,-0.5000000000000004,0.2091254752851711,0.3079847908745247
8.1,-0.8660254037844385,-0.5000000000000004,0.3079847908745247,0.2091254752851711
5.5,-0.8660254037844385,-0.5000000000000004,0.2091254752851711,0.23574144486692014
6.2,-0.8660254037844385,-0.5000000000000004,0.23574144486692014,0.3041825095057034
8.0,-1.0,-1.8369701987210297e-16,0.3041825095057034,0.3916349809885932
10.3,-1.0,-1.8369701987210297e-16,0.3916349809885932,0.3726235741444867
9.8,-1.0,-1.8369701987210297e-16,0.3726235741444867,0.36501901140684406
9.6,-1.0,-1.8369701987210297e-16,0.36501901140684406,0.3231939163498099
8.5,-1.0,-1.8369701987210297e-16,0.3231939163498099,0.28517110266159695
7.5,-1.0,-1.8369701987210297e-16,0.28517110266159695,0.42585551330798477
11.2,-1.0,-1.8369701987210297e-16,0.42585551330798477,0.5551330798479087
14.6,-1.0,-1.8369701987210297e-16,0.5551330798479087,0.4448669201520912
11.7,-1.0,-1.8369701987210297e-16,0.4448669201520912,0.2965779467680608
7.8,-1.0,-1.8369701987210297e-16,0.2965779467680608,0.467680608365019
12.3,-1.0,-1.8369701987210297e-16,0.467680608365019,0.3840304182509505
10.1,-1.0,-1.8369701987210297e-16,0.3840304182509505,0.43726235741444863
11.5,-1.0,-1.8369701987210297e-16,0.43726235741444863,0.27756653992395436
7.3,-1.0,-1.8369701987210297e-16,0.27756653992395436,0.4144486692015209
10.9,-1.0,-1.8369701987210297e-16,0.4144486692015209,0.5361216730038022
14.1,-1.0,-1.8369701987210297e-16,0.5361216730038022,0.4068441064638783
10.7,-1.0,-1.8369701987210297e-16,0.4068441064638783,0.6425855513307984
16.9,-1.0,-1.8369701987210297e-16,0.6425855513307984,0.3992395437262357
10.5,-1.0,-1.8369701987210297e-16,0.3992395437262357,0.24714828897338403
6.5,-1.0,-1.8369701987210297e-16,0.24714828897338403,0.4182509505703422
11.0,-1.0,-1.8369701987210297e-16,0.4182509505703422,0.23954372623574144
6.3,-1.0,-1.8369701987210297e-16,0.23954372623574144,0.3992395437262357
10.5,-1.0,-1.8369701987210297e-16,0.3992395437262357,0.2737642585551331
7.2,-1.0,-1.8369701987210297e-16,0.2737642585551331,0.2889733840304182
7.6,-1.0,-1.8369701987210297e-16,0.2889733840304182,0.4068441064638783
10.7,-1.0,-1.8369701987210297e-16,0.4068441064638783,0.2965779467680608
7.8,-1.0,-1.8369701987210297e-16,0.2965779467680608,0.36501901140684406
9.6,-1.0,-1.8369701987210297e-16,0.36501901140684406,0.43346007604562736
11.4,-1.0,-1.8369701987210297e-16,0.43346007604562736,0.4714828897338403
12.4,-1.0,-1.8369701987210297e-16,0.4714828897338403,0.33840304182509506
8.9,-0.8660254037844386,0.5000000000000001,0.33840304182509506,0.5019011406844106
13.2,-0.8660254037844386,0.5000000000000001,0.5019011406844106,0.32699619771863114
8.6,-0.8660254037844386,0.5000000000000001,0.32699619771863114,0.23574144486692014
6.2,-0.8660254037844386,0.5000000000000001,0.23574144486692014,0.43346007604562736
11.4,-0.8660254037844386,0.5000000000000001,0.43346007604562736,0.5019011406844106
13.2,-0.8660254037844386,0.5000000000000001,0.5019011406844106,0.5437262357414449
14.3,-0.8660254037844386,0.5000000000000001,0.5437262357414449,0.27756653992395436
7.3,-0.8660254037844386,0.5000000000000001,0.27756653992395436,0.49049429657794674
12.9,-0.8660254037844386,0.5000000000000001,0.49049429657794674,0.2965779467680608
7.8,-0.8660254037844386,0.5000000000000001,0.2965779467680608,0.23574144486692014
6.2,-0.8660254037844386,0.5000000000000001,0.23574144486692014,0.21292775665399238
5.6,-0.8660254037844386,0.5000000000000001,0.21292775665399238,0.38022813688212925
10.0,-0.8660254037844386,0.5000000000000001,0.38022813688212925,0.5057034220532319
13.3,-0.8660254037844386,0.5000000000000001,0.5057034220532319,0.31558935361216733
8.3,-0.8660254037844386,0.5000000000000001,0.31558935361216733,0.38783269961977185
10.2,-0.8660254037844386,0.5000000000000001,0.38783269961977185,0.32699619771863114
8.6,-0.8660254037844386,0.5000000000000001,0.32699619771863114,0.27756653992395436
7.3,-0.8660254037844386,0.5000000000000001,0.27756653992395436,0.39543726235741444
10.4,-0.8660254037844386,0.5000000000000001,0.39543726235741444,0.42585551330798477
11.2,-0.8660254037844386,0.5000000000000001,0.42585551330798477,0.5019011406844106
13.2,-0.8660254037844386,0.5000000000000001,0.5019011406844106,0.43346007604562736
11.4,-0.8660254037844386,0.5000000000000001,0.43346007604562736,0.3460076045627376
9.1,-0.8660254037844386,0.5000000000000001,0.3460076045627376,0.2509505703422053
6.6,-0.8660254037844386,0.5000000000000001,0.2509505703422053,0.3193916349809886
8.4,-0.8660254037844386,0.5000000000000001,0.3193916349809886,0.3688212927756654
9.7,-0.8660254037844386,0.5000000000000001,0.3688212927756654,0.5019011406844106
13.2,-0.8660254037844386,0.5000000000000001,0.5019011406844106,0.4752851711026616
12.5,-0.8660254037844386,0.5000000000000001,0.4752851711026616,0.4182509505703422
11.0,-0.8660254037844386,0.5000000000000001,0.4182509505703422,0.4182509505703422
11.0,-0.8660254037844386,0.5000000000000001,0.4182509505703422,0.4448669201520912
11.7,-0.8660254037844386,0.5000000000000001,0.4448669201520912,0.3498098859315589
9.2,-0.5000000000000004,0.8660254037844384,0.3498098859315589,0.43726235741444863
11.5,-0.5000000000000004,0.8660254037844384,0.43726235741444863,0.5171102661596958
13.6,-0.5000000000000004,0.8660254037844384,0.5171102661596958,0.5209125475285171
13.7,-0.5000000000000004,0.8660254037844384,0.5209125475285171,0.39543726235741444
10.4,-0.5000000000000004,0.8660254037844384,0.39543726235741444,0.43726235741444863
11.5,-0.5000000000000004,0.8660254037844384,0.43726235741444863,0.2889733840304182
7.6,-0.5000000000000004,0.8660254037844384,0.2889733840304182,0.36501901140684406
9.6,-0.5000000000000004,0.8660254037844384,0.36501901140684406,0.5399239543726235
14.2,-0.5000000000000004,0.8660254037844384,0.5399239543726235,0.596958174904943
15.7,-0.5000000000000004,0.8660254037844384,0.596958174904943,0.3992395437262357
10.5,-0.5000000000000004,0.8660254037844384,0.3992395437262357,0.3992395437262357
10.5,-0.5000000000000004,0.8660254037844384,0.3992395437262357,0.3688212927756654
9.7,-0.5000000000000004,0.8660254037844384,0.3688212927756654,0.3612167300380228
9.5,-0.5000000000000004,0.8660254037844384,0.3612167300380228,0.4296577946768061
11.3,-0.5000000000000004,0.8660254037844384,0.4296577946768061,0.33840304182509506
8.9,-0.5000000000000004,0.8660254037844384,0.33840304182509506,0.3574144486692015
9.4,-0.5000000000000004,0.8660254037844384,0.3574144486692015,0.4524714828897338
11.9,-0.5000000000000004,0.8660254037844384,0.4524714828897338,0.4448669201520912
11.7,-0.5000000000000004,0.8660254037844384,0.4448669201520912,0.5095057034220533
13.4,-0.5000000000000004,0.8660254037844384,0.5095057034220533,0.4790874524714829
12.6,-0.5000000000000004,0.8660254037844384,0.4790874524714829,0.3840304182509505
10.1,-0.5000000000000004,0.8660254037844384,0.3840304182509505,0.6007604562737643
15.8,-0.5000000000000004,0.8660254037844384,0.6007604562737643,0.5171102661596958
13.6,-0.5000000000000004,0.8660254037844384,0.5171102661596958,0.4524714828897338
11.9,-0.5000000000000004,0.8660254037844384,0.4524714828897338,0.376425855513308
9.9,-0.5000000000000004,0.8660254037844384,0.376425855513308,0.4790874524714829
12.6,-0.5000000000000004,0.8660254037844384,0.4790874524714829,0.6768060836501901
17.8,-0.5000000000000004,0.8660254037844384,0.6768060836501901,0.5703422053231939
15.0,-0.5000000000000004,0.8660254037844384,0.5703422053231939,0.5171102661596958
13.6,-0.5000000000000004,0.8660254037844384,0.5171102661596958,0.5095057034220533
13.4,-2.4492935982947064e-16,1.0,0.5095057034220533,0.3992395437262357
10.5,-2.4492935982947064e-16,1.0,0.3992395437262357,0.5399239543726235
14.2,-2.4492935982947064e-16,1.0,0.5399239543726235,0.43726235741444863
11.5,-2.4492935982947064e-16,1.0,0.43726235741444863,0.49429657794676807
13.0,-2.4492935982947064e-16,1.0,0.49429657794676807,0.5703422053231939
15.0,-2.4492935982947064e-16,1.0,0.5703422053231939,0.55893536121673
14.7,-2.4492935982947064e-16,1.0,0.55893536121673,0.4790874524714829
12.6,-2.4492935982947064e-16,1.0,0.4790874524714829,0.4752851711026616
12.5,-2.4492935982947064e-16,1.0,0.4752851711026616,0.5133079847908745
13.5,-2.4492935982947064e-16,1.0,0.5133079847908745,0.5627376425855514
14.8,-2.4492935982947064e-16,1.0,0.5627376425855514,0.6539923954372623
17.2,-2.4492935982947064e-16,1.0,0.6539923954372623,0.3688212927756654
